Avg_Change,Volatility,Avg_Volume,Pre_Trade_Avg,Post_Trade_Avg,Pre_Trade_Volatility,Post_Trade_Volatility,Pre_Trade_Avg_Volume,Post_Trade_Avg_Volume,Pre_Price_Change,Post_Price_Change,Pre_Pct_Price_Change,Post_Pct_Price_Change,Total_Price_Change,Total_Pct_Price_Change,Pct_Change_Avg,Pct_Change_Volatility,Pct_Change_Volume,Label
0.008333616923711724,0.014243934592832238,13892064.285714285,11.793277740478516,12.290744372776576,0.014075182186267774,0.010885300406207775,18020585.714285713,9763542.857142856,1.150747299194336,0.2962522506713885,0.10229046111266855,0.024242819176022275,1.266657829284668,0.1125938018887494,0.04218221967168522,-0.2266316512174284,-0.4582005817156728,0
0.00806452221486859,0.017546851462496252,11689271.42857143,12.74886417388916,13.657328060695104,0.01717408233562212,0.018150071091878522,8506914.285714285,14871628.57142857,0.24799633026123225,0.8236913681030273,0.01977428195866261,0.06300815973625519,1.3551073074340838,0.1080510907287186,0.07125841756684181,0.05682916485336899,0.7481813113366605,0
-0.006742156477185124,0.015883311565059094,8877707.142857144,14.069906098502022,13.203359740121025,0.009919834633273547,0.01907760717657896,7455828.571428572,10299585.714285715,-0.09812259674072088,-0.9009494781494158,-0.006975197707660118,-0.06545664322078232,-1.2042417526245117,-0.08560540172587147,-0.06158863835439923,0.9231779441754007,0.3814139656797749,0
0.001971427892677133,0.005248623272005737,13672754.5,12.354086330958776,12.50221402304513,0.0032058514682123465,0.006816696281632728,12786106.57142857,14559402.42857143,0.13208770751953125,0.14529895782470703,0.010735276199440634,0.011646468151984968,0.3170137405395508,0.02576492640851282,0.011990177834127142,1.1263294164510587,0.13868927552233992,0
0.017244805118679173,0.02992587634488384,11627978.57142857,9.155779702322823,10.140561648777553,0.03360637249240307,0.029038680704856268,13115828.57142857,10140128.57142857,0.8121089935302752,0.849879264831543,0.0926724937715595,0.08466588033322424,2.124701499938965,0.24245684764994102,0.10755850167571095,-0.13591743020105365,-0.22687853716556222,0
-0.00791710642914573,0.034068540556100764,15323035.714285715,9.511457443237305,8.927981512887138,0.0468305519870547,0.022220286718919804,15155257.142857144,15490814.285714285,-0.5221958160400391,-0.2237997055053711,-0.05233627030023089,-0.024439995105148188,-1.0443944931030273,-0.10467282734207443,-0.061344534613359494,-0.5255173006488985,0.022141303159299672,0
0.0038001404241676017,0.015429724118662854,23329108.92857143,11.232640538896833,11.470929554530553,0.019436387811784712,0.007395831059156667,18720350.57142857,27937867.285714287,0.742985725402832,-0.23618412017822266,0.0692661210742816,-0.020557042333195295,0.526484489440918,0.04908242129359078,0.021213980346701508,-0.6194853112226743,0.4923794925269029,0
-0.005493626780835212,0.01562788464942672,9689892.857142856,14.37165709904262,14.003888947623116,0.010793917447039496,0.019629401098473758,8562542.857142856,10817242.857142856,-0.6390295028686523,-0.47470951080322266,-0.043290001618357665,-0.033440612411122915,-1.0407066345214844,-0.0705009576090429,-0.025589822306851695,0.8185613513152833,0.2633213097577823,0
-0.0032523893384702996,0.016687799014353577,9122042.857142856,14.436863762991768,14.161690575735909,0.014929230646723357,0.01878791845904935,8460928.57142857,9783157.142857144,-0.018258094787597656,-0.5203542709350586,-0.0012674335836997382,-0.03637531754928022,-0.6207704544067383,-0.043092410836759056,-0.019060454664762656,0.25846528221284415,0.15627464057474288,0
-0.0009214664864484276,0.019524627362510195,15513170.5,8.758480616978236,8.582303047180176,0.02441015038731363,0.015331240208878381,16733106.857142856,14293234.142857144,0.15170764923095703,-0.16638851165771484,0.01756376840252924,-0.019165701905892736,-0.1223459243774414,-0.014164450452246858,-0.02011508359755249,-0.37193175930426525,-0.1458110998223982,0
0.003037854631998067,0.013954757256359262,17546340.714285713,9.760900088718959,10.110806056431361,0.012457182550430013,0.015773069242662682,14211114.42857143,20881567.0,0.029452323913575995,0.2748765945434588,0.003001636743929455,0.02770912613324902,0.38286304473876953,0.03901952818232005,0.03584771532666356,0.26618271658210607,0.46938279224728735,0
-0.0020923572466747978,0.03962946716214012,9807742.857142856,8.923872811453682,9.117668969290596,0.037935376907688875,0.04123052077690431,8949957.142857144,10665528.57142857,0.4798765182495117,-1.0797233581542969,0.05355294439183377,-0.11111105658903782,-0.3229951858520508,-0.03604540453419548,0.02171659793135768,0.08686203058516508,0.19168487638408468,0
-0.006061430504112435,0.022188492873240637,13373814.285714285,9.19973795754569,8.885352543422155,0.020260728554999254,0.018250089662337935,16068714.285714285,10678914.285714285,-1.0630435943603516,0.11189937591552734,-0.10950992167855966,0.012671580938339559,-0.7646465301513672,-0.07877041174312706,-0.03417330097599943,-0.09923823258395126,-0.33542198237924625,0
0.0020522282099333035,0.012812198001886032,7547364.285714285,14.27576746259417,14.8322354725429,0.014590606782809401,0.01117140425728734,5976371.428571428,9118357.142857144,-0.15503501892089844,0.2713146209716797,-0.010666601227663691,0.018530889592650538,0.3779010772705078,0.026000061939591052,0.038979901529413816,-0.23434272312447985,0.5257346789499603,0
0.0003052293408049962,0.010985287792281338,7652957.142857143,13.617683274405342,13.517937660217285,0.013260267269804994,0.009699532939545548,8329114.285714285,6976800.0,0.06981849670409979,-0.02618122100830078,0.005197957623687615,-0.0019391014910166901,0.043637275695799005,0.003248776765292591,-0.007324712447640105,-0.2685265883265874,-0.16235991479114567,0
-0.004549216062149223,0.025471485666781344,12420600.0,14.37111336844308,13.380895205906459,0.018787644960447252,0.03044961915834467,11216500.0,13624700.0,0.1467447280883789,-0.16400814056396307,0.010315536502691694,-0.012132776705971628,-0.8718366622924787,-0.06128644641221132,-0.06890337144726721,0.6207257068381283,0.21470155574377034,0
-0.0009971453193595202,0.03652939444628744,9625785.714285715,9.117668969290596,8.786764826093401,0.0405452269899809,0.026726188848563304,10665528.57142857,8586042.857142856,-1.0797233581542969,1.1627798080444318,-0.11111105658903782,0.13922653334252916,-0.2030239105224627,-0.02089257497360305,-0.03629262526548394,-0.34083020782772794,-0.19497258859315797,0
0.005597190204572508,0.016429983716850127,11948671.42857143,13.403428622654506,13.838083267211914,0.017506705922517796,0.01676665579235635,11057257.142857144,12840085.714285715,0.32428646087646484,0.44827938079833984,0.024999920965198,0.033262532528011916,0.9537868499755842,0.07352942149539272,0.03242861634841358,-0.042272380277409344,0.16123605957561157,0
-0.0011618774459900816,0.024165828006325257,9365507.142857144,8.713506971086774,8.897342273167201,0.028919602241124207,0.01462942764051619,9541442.857142856,9189571.42857143,-0.6993713378906268,0.27042388916015625,-0.0770811448737967,0.031317505454001665,-0.16784763336181818,-0.018499310799479102,0.021097739714954076,-0.49413454865181805,-0.036878219975714825,0
0.0008673944464722651,0.013618179082194254,5522835.714285715,14.46264089856829,14.27576746259417,0.014726052917759315,0.01336854086520475,5069300.0,5976371.428571428,0.281002998352049,-0.15503501892089844,0.019741342472658747,-0.010666601227663691,0.14534759521484375,0.010211124690985644,-0.012921114289204288,-0.09218437962540753,0.178934256913465,0
